month,zone,division,station_code,loading_in_mt,earning_in_rs_cr,unloading_in_mt
2022-06,SEC,BSP,CSGJ,0.0,0.0,0.3129
2022-06,SEC,BSP,DBPR,0.0107,0.2391,0.3514
2022-06,SEC,BSP,DCSD,0.0236,5.8643,0.0
2022-06,SEC,BSP,DMJG,0.1148,13.1134,0.0
2022-06,SEC,BSP,DSGR,0.274,66.3677,0.0
2022-06,SEC,BSP,FCB,0.0199,3.1667,0.0
2022-06,SEC,BSP,GGDA,0.2314,9.5721,0.0
2022-06,SEC,BSP,GICK,0.1409,22.5405,0.0
2022-06,SEC,BSP,GPCK,1.1788,191.9892,0.0
2022-06,SEC,BSP,GTW,0.0484,9.361,0.0814
2022-06,SEC,BSP,IBTB,0.0197,0.3846,0.2017
2022-06,SEC,BSP,IUIK,0.0591,4.1098,0.0
2022-06,SEC,BSP,JRGJ,0.008,1.5777,0.0041
2022-06,SEC,BSP,JRGR,0.8765,91.6808,0.0
2022-06,SEC,BSP,JSLK,0.0512,4.182,0.8715
2022-06,SEC,BSP,KCHP,0.1436,28.7934,0.0
2022-06,SEC,BSP,KCKT,0.0592,9.76,0.0
2022-06,SEC,BSP,KGB,0.0969,16.8023,0.0029
2022-06,SEC,BSP,KHS,0.0151,2.3512,0.0449
